Timestamp,GPS_Position_X,GPS_Position_Y,GPS_Position_Z,LEO_Position_X,LEO_Position_Y,LEO_Position_Z,PRN,Latitude,Longitude,Absolute_STEC,Elevation_Angle,date,LT
63530628174000.0,-11001866.655045036,-12225539.338923898,-21207170.63399154,1846940.42380354,-4252805.90905565,-5020418.44316781,10,-47.27636468305596,-66.5252965770716,11.499451344276974,37.16054062002827,2013-03-17 04:42:49,0.2785913393063373
63530628174000.0,-14137460.474328637,-8750449.452812042,-20612718.589079536,1846940.42380354,-4252805.90905565,-5020418.44316781,2,-47.27636468305596,-66.5252965770716,13.928230072455776,25.855313085756833,2013-03-17 04:42:49,0.2785913393063373
63530628174000.0,5632593.083054056,-14569454.866598113,-21608154.071645316,1846940.42380354,-4252805.90905565,-5020418.44316781,13,-47.27636468305596,-66.5252965770716,6.442404185206432,80.5773414934882,2013-03-17 04:42:49,0.2785913393063373
63530628174000.0,6114724.536419712,-25510268.558386482,-2954481.6375394673,1846940.42380354,-4252805.90905565,-5020418.44316781,7,-47.27636468305596,-66.5252965770716,13.453805350768697,36.20374872140281,2013-03-17 04:42:49,0.2785913393063373
63530628184000.0,-14133595.406233184,-8776762.532086246,-20604770.82472273,1867755.31202103,-4304526.853219111,-4968399.98130807,2,-46.637192574556394,-66.54374162220863,14.146156922051858,25.470465327124018,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,-8423140.312267976,-20213280.755484566,-15112164.53224845,1867755.31202103,-4304526.853219111,-4968399.98130807,4,-46.637192574556394,-66.54374162220863,12.15153397680944,42.72903824029937,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,6116652.510951985,-25506063.69770583,-2986461.4736706973,1867755.31202103,-4304526.853219111,-4968399.98130807,7,-46.637192574556394,-66.54374162220863,13.368240877560122,37.02327228776861,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,-10977530.831946682,-12235422.317026328,-21213763.45051488,1867755.31202103,-4304526.853219111,-4968399.98130807,10,-46.637192574556394,-66.54374162220863,11.649717542106862,36.83564881366419,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,5652527.790579138,-14551150.62209804,-21615441.06342698,1867755.31202103,-4304526.853219111,-4968399.98130807,13,-46.637192574556394,-66.54374162220863,6.4816841593814845,79.72046300334759,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,23351904.797298852,951483.8567165332,-12944790.0264526,1867755.31202103,-4304526.853219111,-4968399.98130807,16,-46.637192574556394,-66.54374162220863,13.114180612432813,20.82821518086851,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,21458596.46679303,-14621143.35508146,-5582229.707628038,1867755.31202103,-4304526.853219111,-4968399.98130807,20,-46.637192574556394,-66.54374162220863,13.981152872309613,33.72834977843103,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,13762963.920324363,-8144054.399762044,-21200880.77989083,1867755.31202103,-4304526.853219111,-4968399.98130807,23,-46.637192574556394,-66.54374162220863,7.9900354493310015,58.513274384784744,2013-03-17 04:42:59,0.2801394474083141
63530628184000.0,16005766.193505824,7429092.544804163,-20196272.92519838,1867755.31202103,-4304526.853219111,-4968399.98130807,30,-46.637192574556394,-66.54374162220863,12.5559514038152,18.430058987854437,2013-03-17 04:42:59,0.2801394474083141
63530628194000.0,13783770.105992945,-8126823.461527733,-21194376.407207686,1888263.40759137,-4355743.87978635,-4915760.70397849,23,-45.99800981112139,-66.56273171283047,8.112887206313966,58.027365217170704,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,21466427.655914288,-14620677.415836068,-5552241.914528164,1888263.40759137,-4355743.87978635,-4915760.70397849,20,-45.99800981112139,-66.56273171283047,14.076590223909076,34.135560876316404,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,23337029.333690707,958227.752043621,-12970786.009927567,1888263.40759137,-4355743.87978635,-4915760.70397849,16,-45.99800981112139,-66.56273171283047,13.31815866468766,20.752082689262593,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,5672480.338667281,-14532852.631385406,-21622682.57561527,1888263.40759137,-4355743.87978635,-4915760.70397849,13,-45.99800981112139,-66.56273171283047,6.586330123774848,78.85888682756556,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,15984248.280388622,7441624.993388486,-20208939.488188464,1888263.40759137,-4355743.87978635,-4915760.70397849,30,-45.99800981112139,-66.56273171283047,12.85699716815696,17.96755739196243,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,6118576.647673019,-25501819.901384838,-3018434.832122997,1888263.40759137,-4355743.87978635,-4915760.70397849,7,-45.99800981112139,-66.56273171283047,13.124680986373319,37.8452592030154,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,-8417995.522334374,-20231617.394845244,-15089785.059219562,1888263.40759137,-4355743.87978635,-4915760.70397849,4,-45.99800981112139,-66.56273171283047,12.16623750696981,42.76000512082109,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,-14129745.929716019,-8803067.061374443,-20596778.816266518,1888263.40759137,-4355743.87978635,-4915760.70397849,2,-45.99800981112139,-66.56273171283047,14.384403043097082,25.083858891919007,2013-03-17 04:43:09,0.281651219144635
63530628194000.0,-10953192.645405065,-12245322.100352785,-21220312.496681184,1888263.40759137,-4355743.87978635,-4915760.70397849,10,-45.99800981112139,-66.56273171283047,11.823201579764769,36.5047556740443,2013-03-17 04:43:09,0.281651219144635
63530628204000.0,21474225.235333566,-14620199.528357431,-5522242.298016219,1908462.88936474,-4406450.14795903,-4862507.145510309,20,-45.35881625276582,-66.5822424994952,14.053040339941164,34.538436053044556,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,23322127.32819352,964991.9034064494,-12996754.859110938,1908462.88936474,-4406450.14795903,-4862507.145510309,16,-45.35881625276582,-66.5822424994952,13.481256526199571,20.668078022059476,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,5692450.690889404,-14514560.952033507,-21629878.590291347,1908462.88936474,-4406450.14795903,-4862507.145510309,13,-45.35881625276582,-66.5822424994952,6.6629879198732995,77.993857810241,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,13804579.42126703,-8109609.935703254,-21187826.898142226,1908462.88936474,-4406450.14795903,-4862507.145510309,23,-45.35881625276582,-66.5822424994952,8.218137006611437,57.528036741058116,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,6120496.999875809,-25497537.165583014,-3050401.643134901,1908462.88936474,-4406450.14795903,-4862507.145510309,7,-45.35881625276582,-66.5822424994952,12.879309481083872,38.6696698902551,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,-8412864.145790987,-20249929.44386315,-15067373.62458876,1908462.88936474,-4406450.14795903,-4862507.145510309,4,-45.35881625276582,-66.5822424994952,12.022281424481823,42.78271879925293,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,-14125912.044303901,-8829362.975642707,-20588742.579809766,1908462.88936474,-4406450.14795903,-4862507.145510309,2,-45.35881625276582,-66.5822424994952,14.48802244744368,24.695561783532284,2013-03-17 04:43:19,0.28312827781143124
63530628204000.0,-10928852.156877251,-12255238.68064647,-21226817.75470191,1908462.88936474,-4406450.14795903,-4862507.145510309,10,-45.35881625276582,-66.5822424994952,11.848713868360045,36.1680049292261,2013-03-17 04:43:19,0.28312827781143124
63530628214000.0,-14122093.74952359,-8855650.209857112,-20580662.13145133,1928351.98395809,-4456638.87623382,-4808645.91738048,2,-44.71961175018325,-66.60225098406359,14.504386552937927,24.305640454359192,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,-8407746.157592047,-20268216.849382732,-15044930.271732101,1928351.98395809,-4456638.87623382,-4808645.91738048,4,-44.71961175018325,-66.60225098406359,12.046193602899514,42.797156782985375,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,6122413.620853342,-25493215.486459866,-3082361.8369449433,1928351.98395809,-4456638.87623382,-4808645.91738048,7,-44.71961175018325,-66.60225098406359,12.638587622192748,39.496461139719365,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,-10904509.427820314,-12265172.049650578,-21233279.206788495,1928351.98395809,-4456638.87623382,-4808645.91738048,10,-44.71961175018325,-66.60225098406359,11.842282964559251,35.825539530367266,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,5712438.810816427,-14496275.641615637,-21637029.089536384,1928351.98395809,-4456638.87623382,-4808645.91738048,13,-44.71961175018325,-66.60225098406359,6.687836084725324,77.12630765181974,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,23307198.829697214,971776.3427500539,-13022696.517335374,1928351.98395809,-4456638.87623382,-4808645.91738048,16,-44.71961175018325,-66.60225098406359,13.62113668973721,20.57624331445807,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,21481989.20438905,-14619709.64286945,-5492230.920574818,1928351.98395809,-4456638.87623382,-4808645.91738048,20,-44.71961175018325,-66.60225098406359,14.078884849993516,34.936836630850884,2013-03-17 04:43:29,0.2845721566179824
63530628214000.0,13825391.81051114,-8092413.859023094,-21181232.26477899,1928351.98395809,-4456638.87623382,-4808645.91738048,23,-44.71961175018325,-66.60225098406359,8.297300755402233,57.01604513057057,2013-03-17 04:43:29,0.2845721566179824
63530628224000.0,21489719.562418953,-14619207.709596032,-5462207.844686576,1947928.96574578,-4506303.34338829,-4754183.70745252,20,-44.08039614569344,-66.62273542712559,14.063154688859514,35.33062153025447,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,13846207.218089791,-8075235.2682217425,-21174592.51920252,1947928.96574578,-4506303.34338829,-4754183.70745252,23,-44.08039614569344,-66.62273542712559,8.376675901727776,56.49211932440328,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,23292243.887091685,978581.1020194697,-13048610.92793354,1947928.96574578,-4506303.34338829,-4754183.70745252,16,-44.08039614569344,-66.62273542712559,13.768866790955206,20.476624655667777,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,5732444.662019269,-14477996.757705089,-21644134.055431534,1947928.96574578,-4506303.34338829,-4754183.70745252,13,-44.08039614569344,-66.62273542712559,6.694629282975898,76.25695100533935,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,6124326.563898607,-25488854.860174913,-3114315.343791658,1947928.96574578,-4506303.34338829,-4754183.70745252,7,-44.08039614569344,-66.62273542712559,12.31154648634704,40.3255858758948,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,-8402641.532691795,-20286479.55824843,-15022455.044025635,1947928.96574578,-4506303.34338829,-4754183.70745252,4,-44.08039614569344,-66.62273542712559,11.969535771337632,42.80330202585947,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,-14118291.044901852,-8881928.698983727,-20572537.487290088,1947928.96574578,-4506303.34338829,-4754183.70745252,2,-44.08039614569344,-66.62273542712559,14.513112118286598,23.914159827070833,2013-03-17 04:43:39,0.2859843048582942
63530628224000.0,-10880164.51969132,-12275122.199108316,-21239696.835152384,1947928.96574578,-4506303.34338829,-4754183.70745252,10,-44.08039614569344,-66.62273542712559,11.838569340058681,35.47750149877669,2013-03-17 04:43:39,0.2859843048582942
63530628234000.0,-14114503.929965442,-8908198.377988629,-20564368.663424894,1967192.15712524,-4555436.88940664,-4699127.27920657,2,-43.44116927376436,-66.6436752598342,14.564499096317242,23.521183314239337,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,-8397550.24604447,-20304717.51730469,-14999947.98484542,1967192.15712524,-4555436.88940664,-4699127.27920657,4,-43.44116927376436,-66.6436752598342,11.853658359830138,42.80114297014393,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,6126235.882304595,-25484455.28288767,-3146262.09391358,1967192.15712524,-4555436.88940664,-4699127.27920657,7,-43.44116927376436,-66.6436752598342,12.202522667319558,41.15699290374394,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,-10855817.493947336,-12285089.120762872,-21246070.62200502,1967192.15712524,-4555436.88940664,-4699127.27920657,10,-43.44116927376436,-66.6436752598342,11.801251876901294,35.124031780925506,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,5752468.208068847,-14459724.357875155,-21651193.470057957,1967192.15712524,-4555436.88940664,-4699127.27920657,13,-43.44116927376436,-66.6436752598342,6.659213901143296,75.3863484659128,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,23277262.549266856,985406.213159733,-13074498.034238098,1967192.15712524,-4555436.88940664,-4699127.27920657,16,-43.44116927376436,-66.6436752598342,13.845252866216313,20.369271998929776,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,21497416.308761463,-14618693.678761082,-5432173.13283411,1967192.15712524,-4555436.88940664,-4699127.27920657,20,-43.44116927376436,-66.6436752598342,13.869713709665684,35.71964733179992,2013-03-17 04:43:49,0.2873660937888305
63530628234000.0,13867025.588367496,-8058074.200033688,-21167907.673497356,1967192.15712524,-4555436.88940664,-4699127.27920657,23,-43.44116927376436,-66.6436752598342,8.40671708372592,55.95696028091767,2013-03-17 04:43:49,0.2873660937888305
63530628244000.0,13887846.865708776,-8040930.69119342,-21161177.739748035,1986139.92858773,-4604032.916358651,-4643483.470968991,23,-42.8019309622002,-66.66505100465011,8.414567021406278,55.41124058997513,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,23262254.865112633,992251.7081158786,-13100357.77958171,1986139.92858773,-4604032.916358651,-4643483.470968991,16,-42.8019309622002,-66.66505100465011,13.871308702876576,20.2542390638735,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,5772509.412536085,-14441458.49969913,-21658207.315496832,1986139.92858773,-4604032.916358651,-4643483.470968991,13,-42.8019309622002,-66.66505100465011,6.621926652832346,74.5149489118072,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,21505079.442754775,-14618167.500588503,-5402126.847500038,1986139.92858773,-4604032.916358651,-4643483.470968991,20,-42.8019309622002,-66.66505100465011,13.721228840165127,36.103768345749565,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,6128141.629364294,-25480016.750757646,-3178202.0175492438,1986139.92858773,-4604032.916358651,-4643483.470968991,7,-42.8019309622002,-66.66505100465011,11.979523624499667,41.990626631614845,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,-8392472.272604303,-20322930.673395954,-14977409.13756751,1986139.92858773,-4604032.916358651,-4643483.470968991,4,-42.8019309622002,-66.66505100465011,11.811842253579744,42.79067357512826,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,-14110732.404241126,-8934459.181837892,-20556155.67595462,1986139.92858773,-4604032.916358651,-4643483.470968991,2,-42.8019309622002,-66.66505100465011,14.614678438003079,23.126772840515102,2013-03-17 04:43:59,0.288718821912215
63530628244000.0,-10831468.412045432,-12295072.806357455,-21252400.549557853,1986139.92858773,-4604032.916358651,-4643483.470968991,10,-42.8019309622002,-66.66505100465011,11.83980722671335,34.765270115794074,2013-03-17 04:43:59,0.288718821912215
63530628254000.0,13908670.994478151,-8023804.77843543,-21154402.7300391,2004770.69886607,-4652084.8893585,-4587259.19509285,23,-42.162681032385876,-66.68684420194826,8.399561520098707,54.85560438820069,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,23247220.883518923,999117.6188329428,-13126190.107297044,2004770.69886607,-4652084.8893585,-4587259.19509285,16,-42.162681032385876,-66.68684420194826,13.884261119554042,20.131583232874135,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,5792568.238991899,-14423199.24075031,-21665175.57382931,2004770.69886607,-4652084.8893585,-4587259.19509285,13,-42.162681032385876,-66.68684420194826,6.581348397773184,73.6431186158097,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,21512708.963737093,-14617629.125302201,-5372069.051166975,2004770.69886607,-4652084.8893585,-4587259.19509285,20,-42.162681032385876,-66.68684420194826,13.555111692742342,36.48283669269293,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,6130043.858370695,-25475539.259944346,-3210135.044937183,2004770.69886607,-4652084.8893585,-4587259.19509285,7,-42.162681032385876,-66.68684420194826,11.714104568598406,42.826426768995944,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,-8387407.587325537,-20341118.973366678,-14954838.54556796,2004770.69886607,-4652084.8893585,-4587259.19509285,4,-42.162681032385876,-66.68684420194826,11.700916353227475,42.77189332986508,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,-14106976.467255663,-8960711.045497587,-20547898.54097813,2004770.69886607,-4652084.8893585,-4587259.19509285,2,-42.162681032385876,-66.68684420194826,14.567971179363463,22.730988864365713,2013-03-17 04:44:09,0.29004371987011535
63530628254000.0,-10807117.335442679,-12305073.247635258,-21258686.60002232,2004770.69886607,-4652084.8893585,-4587259.19509285,10,-42.162681032385876,-66.68684420194826,11.785763328148487,34.40135491130962,2013-03-17 04:44:09,0.29004371987011535
63530628264000.0,13929497.919040134,-8006696.498494202,-21147582.656455092,2023082.93504566,-4699586.337466669,-4530461.43717484,23,-41.52341930011477,-66.70903734249568,8.370637471759764,54.29066752874712,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,-14103236.118535813,-8986953.903933788,-20539597.27459429,2023082.93504566,-4699586.337466669,-4530461.43717484,2,-41.52341930011477,-66.70903734249568,14.499797371695918,22.333890400865755,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,-8382356.165162406,-20359282.364061292,-14932236.252222821,2023082.93504566,-4699586.337466669,-4530461.43717484,4,-41.52341930011477,-66.70903734249568,11.572267707730836,42.74480725063907,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,6131942.622616787,-25471022.806607302,-3242061.1063159327,2023082.93504566,-4699586.337466669,-4530461.43717484,7,-41.52341930011477,-66.70903734249568,11.483617847084512,43.664327994258855,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,-10782764.325596143,-12315090.436339486,-21264928.75560987,2023082.93504566,-4699586.337466669,-4530461.43717484,10,-41.52341930011477,-66.70903734249568,11.700047851634592,34.03242313116744,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,5812644.651007211,-14404946.638601985,-21672098.227136552,2023082.93504566,-4699586.337466669,-4530461.43717484,13,-41.52341930011477,-66.70903734249568,6.52434567845376,72.77116167466785,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,23232160.65337564,1006003.9772559606,-13151994.960716762,2023082.93504566,-4699586.337466669,-4530461.43717484,16,-41.52341930011477,-66.70903734249568,13.836134827034861,20.001365441801667,2013-03-17 04:44:19,0.29134195494473225
63530628264000.0,21520304.871046603,-14617078.503126081,-5341999.806317535,2023082.93504566,-4699586.337466669,-4530461.43717484,20,-41.52341930011477,-66.70903734249568,13.36233497914549,36.8567023942341,2013-03-17 04:44:19,0.29134195494473225
63530628274000.0,21527867.164021507,-14616515.584284045,-5311919.175434339,2041075.15265039,-4746530.85461797,-4473097.25518796,20,-40.88414557578591,-66.73161380551491,13.149329461321646,37.225213475047525,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,23217074.223572694,1012910.8153299679,-13177772.283173526,2041075.15265039,-4746530.85461797,-4473097.25518796,16,-40.88414557578591,-66.73161380551491,13.793443164043028,19.8636500652338,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,13950327.583759245,-7989605.88810423,-21140717.531080544,2041075.15265039,-4746530.85461797,-4473097.25518796,23,-40.88414557578591,-66.73161380551491,8.316291637511137,53.7170179595455,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,-10758409.443962893,-12325124.364213333,-21271126.99853195,2041075.15265039,-4746530.85461797,-4473097.25518796,10,-40.88414557578591,-66.73161380551491,11.582630617788652,33.65861019111325,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,-8377317.981069148,-20377420.79232425,-14909602.300908148,2041075.15265039,-4746530.85461797,-4473097.25518796,4,-40.88414557578591,-66.73161380551491,11.61498958556912,42.70942586342109,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,6133837.975395558,-25466467.386906013,-3273980.1319240266,2041075.15265039,-4746530.85461797,-4473097.25518796,7,-40.88414557578591,-66.73161380551491,11.438057901487124,44.50425959005113,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,5832738.612152938,-14386700.75082745,-21678975.25749973,2041075.15265039,-4746530.85461797,-4473097.25518796,13,-40.88414557578591,-66.73161380551491,6.459191050306778,71.89933461130369,2013-03-17 04:44:29,0.29261463518789554
63530628274000.0,-14099511.357608339,-9013187.692112567,-20531251.892901953,2041075.15265039,-4746530.85461797,-4473097.25518796,2,-40.88414557578591,-66.73161380551491,14.340292346225683,21.935535044821577,2013-03-17 04:44:29,0.29261463518789554
63530628284000.0,-14095802.184,-9039412.345,-20522862.411999997,2058745.91585369,-4792912.10047501,-4415173.77868792,2,-40.24485966514317,-66.75455779988559,14.706764424088327,21.535978993518697,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,-8372293.01,-20395534.205,-14886936.735,2058745.91585369,-4792912.10047501,-4415173.77868792,4,-40.24485966514317,-66.75455779988559,11.780019778715692,42.66576516952464,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,6135729.970000001,-25461872.996999998,-3305892.052,2058745.91585369,-4792912.10047501,-4415173.77868792,7,-40.24485966514317,-66.75455779988559,11.537963681333151,45.34614503981664,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,-10734052.752,-12335175.023,-21277281.310999997,2058745.91585369,-4792912.10047501,-4415173.77868792,10,-40.24485966514317,-66.75455779988559,11.787755983085727,33.28004986362167,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,5852850.086,-14368461.635,-21685806.647,2058745.91585369,-4792912.10047501,-4415173.77868792,13,-40.24485966514317,-66.75455779988559,6.500886403561721,71.02785698845308,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,23201961.643,1019838.165,-13203522.018,2058745.91585369,-4792912.10047501,-4415173.77868792,16,-40.24485966514317,-66.75455779988559,13.75872222719042,19.71850479824907,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,21535395.842,-14615940.319,-5281827.221,2058745.91585369,-4792912.10047501,-4415173.77868792,20,-40.24485966514317,-66.75455779988559,13.051235224651386,37.58821607722218,2013-03-17 04:44:39,0.29386281334096065
63530628284000.0,13971159.933,-7972532.984,-21133807.366,2058745.91585369,-4792912.10047501,-4415173.77868792,23,-40.24485966514317,-66.75455779988559,8.342860736463047,53.13521627206855,2013-03-17 04:44:39,0.29386281334096065
63530628294000.0,13991994.910419617,-7955477.821186015,-21126852.174715217,2076093.8374094798,-4838723.80139682,-4356698.20788072,23,-39.60556136914147,-66.77785431303373,8.394972338856698,52.54579637638656,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,21542890.906178385,-14615352.65790369,-5251724.005903267,2076093.8374094798,-4838723.80139682,-4356698.20788072,20,-39.60556136914147,-66.77785431303373,13.018054074673785,37.94555458499478,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,23186822.96173921,1026786.0565728722,-13229244.109352566,2076093.8374094798,-4838723.80139682,-4356698.20788072,16,-39.60556136914147,-66.77785431303373,13.757242799081414,19.566000535661146,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,5872979.034531599,-14350229.347601227,-21692592.379145056,2076093.8374094798,-4838723.80139682,-4356698.20788072,13,-39.60556136914147,-66.77785431303373,6.579144380764621,70.1569192335281,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,-14092108.59545774,-9065627.79800338,-20514428.8493834,2076093.8374094798,-4838723.80139682,-4356698.20788072,2,-39.60556136914147,-66.77785431303373,14.876866881385581,21.135277076308697,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,6137618.65975429,-25457239.635208886,-3337796.7970164707,2076093.8374094798,-4838723.80139682,-4356698.20788072,7,-39.60556136914147,-66.77785431303373,11.30753735404871,46.18990158418672,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,-8367281.225518925,-20413622.550109174,-14864239.598934177,2076093.8374094798,-4838723.80139682,-4356698.20788072,4,-39.60556136914147,-66.77785431303373,11.743698660758637,42.61384660466979,2013-03-17 04:44:49,0.2950874902421967
63530628294000.0,-10709694.310929364,-12345242.402684696,-21283391.67652888,2076093.8374094798,-4838723.80139682,-4356698.20788072,10,-39.60556136914147,-66.77785431303373,11.94433236718439,32.89687419189893,2013-03-17 04:44:49,0.2950874902421967
63530628304000.0,23171658.234639,1033754.5138025188,-13254938.50468249,2093117.57883079,-4883959.75125241,-4297677.81274685,16,-38.96625048437272,-66.8014890605335,13.749332467171628,19.40621125917623,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,14012832.456846094,-7938440.427746828,-21119851.976396784,2093117.57883079,-4883959.75125241,-4297677.81274685,23,-38.96625048437272,-66.8014890605335,8.46227058978279,51.949266272891286,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,21550352.365185376,-14614752.553248221,-5221609.594657426,2093117.57883079,-4883959.75125241,-4297677.81274685,20,-38.96625048437272,-66.8014890605335,12.977385281465606,38.29707176356404,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,5893125.413380056,-14332003.940745926,-21699332.443148687,2093117.57883079,-4883959.75125241,-4297677.81274685,13,-38.96625048437272,-66.8014890605335,6.6398909039676095,69.28668847952684,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,-14088430.582609218,-9091833.98829488,-20505951.2281316,2093117.57883079,-4883959.75125241,-4297677.81274685,2,-38.96625048437272,-66.8014890605335,15.009682090371872,20.733482791987115,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,6139504.098107364,-25452567.308492772,-3369694.2983823908,2093117.57883079,-4883959.75125241,-4297677.81274685,7,-38.96625048437272,-66.8014890605335,11.279579436063662,47.03543972804521,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,-8362282.595628792,-20431685.78037719,-14841510.941385493,2093117.57883079,-4883959.75125241,-4297677.81274685,4,-38.96625048437272,-66.8014890605335,11.751156089142764,42.55369699099612,2013-03-17 04:44:59,0.29628961818665545
63530628304000.0,-10685334.181032233,-12355326.48622067,-21289458.0838471,2093117.57883079,-4883959.75125241,-4297677.81274685,10,-38.96625048437272,-66.8014890605335,11.967882251152314,32.509213407070725,2013-03-17 04:44:59,0.29628961818665545
63530628314000.0,-14084768.134302273,-9118030.8534879,-20497429.572720155,2109815.85039282,-4928613.81228797,-4238119.93222355,2,-38.32692680394635,-66.82544844132211,15.265952892245242,20.330648318977893,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,-8357297.086942197,-20449723.849705655,-14818750.81208852,2109815.85039282,-4928613.81228797,-4238119.93222355,4,-38.32692680394635,-66.82544844132211,11.999124085273555,42.48534844487924,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,6141386.338539346,-25447856.025971875,-3401584.487740798,2109815.85039282,-4928613.81228797,-4238119.93222355,7,-38.32692680394635,-66.82544844132211,11.648195136705427,47.882662687713584,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,-10660972.422354685,-12365427.254803184,-21295480.5229866,2109815.85039282,-4928613.81228797,-4238119.93222355,10,-38.32692680394635,-66.82544844132211,12.150152141998023,32.117195863662026,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,5913289.176589977,-14313785.465457197,-21706026.829651207,2109815.85039282,-4928613.81228797,-4238119.93222355,13,-38.32692680394635,-66.82544844132211,6.729622011592717,68.41731302360623,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,23156467.517739784,1040743.5588046537,-13280605.152264751,2109815.85039282,-4928613.81228797,-4238119.93222355,16,-38.32692680394635,-66.82544844132211,13.740727725745273,19.239213893162002,2013-03-17 04:45:09,0.29747010391186013
63530628314000.0,21557780.22950779,-14614139.957692543,-5191484.052181887,2109815.85039282,-4928613.81228797,-4238119.93222355,20,-38.32692680394635,-66.82544844132211,12.870384367685242,38.64260890962002,2013-03-17 04:45:09,0.29747010391186013
